VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,3/1/16 0:01,3/1/16 0:21,3,8.97,-73.97431183,40.76211166381836,1,N,-73.90825653,40.84886932373047,1,27,0.5,0.5,1.7,0,0.3,30
2,3/1/16 0:01,3/1/16 0:08,1,3.49,-73.87437439,40.773792266845696,1,N,-73.92630005,40.76366043,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,3/1/16 0:01,3/1/16 0:08,5,1.53,-73.94454956,40.79460525512695,1,N,-73.94675446,40.780460357666016,1,7.5,0.5,0.5,0,0,0.3,8.8
2,3/1/16 0:01,3/1/16 0:12,1,3.77,-73.99138641,40.735061645507805,1,N,-73.95474243,40.777679443359375,2,13,0.5,0.5,0,0,0.3,14.3
1,3/1/16 0:01,3/1/16 0:05,1,0.9,-73.99156952,40.71707534790039,1,N,-73.98078156,40.722480773925774,1,5,0.5,0.5,1.25,0,0.3,7.55
1,3/1/16 0:01,3/1/16 0:06,1,0.7,-73.98426819,40.73038864135742,1,N,-73.97920227,40.72363281,1,6,0.5,0.5,1.45,0,0.3,8.75
2,3/1/16 0:01,3/1/16 0:07,4,1.65,-73.96935272,40.75825119018555,1,N,-73.98725128,40.74861145019531,1,7,0.5,0.5,1.66,0,0.3,9.96
2,3/1/16 0:01,3/1/16 0:10,2,2.46,-73.97924042,40.75323867797852,1,N,-74.00267029,40.73122024536133,1,9.5,0.5,0.5,3.24,0,0.3,14.04
2,3/1/16 0:01,3/1/16 0:14,6,1.96,-73.98872375,40.72288131713867,1,N,-74.00626373,40.733619689941406,2,10.5,0.5,0.5,0,0,0.3,11.8
1,3/1/16 0:01,3/1/16 0:07,1,1.6,-73.99185944,40.749000549316406,1,N,-73.9770813,40.73546219,1,7,0.5,0.5,1.66,0,0.3,9.96
2,3/1/16 0:01,3/1/16 0:19,1,5.14,-73.98748016,40.755569458007805,1,N,-73.92626953,40.76604843139648,1,18,0.5,0.5,4.82,0,0.3,24.12
2,3/1/16 0:01,3/1/16 0:09,1,2.51,-74.00754547,40.748321533203125,1,N,-74.00678253,40.715835571289055,1,9.5,0.5,0.5,1.5,0,0.3,12.3
1,3/1/16 0:01,3/1/16 0:32,1,18.3,-73.77679443,40.64554977416992,2,N,-73.99532318,40.72319793701172,1,52,0,0.5,10.55,0,0.3,63.35
1,3/1/16 0:01,3/1/16 0:13,1,3.3,-73.97843933,40.76298141479492,1,N,-73.96489716,40.80103302001953,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,3/1/16 0:01,3/1/16 0:14,1,3.2,-73.9870224,40.75537490844727,1,N,-73.95058441,40.77481842041016,1,12.5,0.5,0.5,3.45,0,0.3,17.25
2,3/10/16 7:07,3/10/16 7:12,1,0.93,-73.9881897,40.74898910522461,1,N,-73.98542786,40.760299682617195,1,6,0,0.5,1.36,0,0.3,8.16
2,3/10/16 7:07,3/10/16 7:22,2,3.22,-73.9801178,40.72240067,1,N,-74.0039978,40.750919342041016,1,13,0,0.5,1.5,0,0.3,15.3
2,3/10/16 7:07,3/10/16 7:13,2,2.23,-73.99841309,40.73535919189453,1,N,-73.97775269,40.760059356689446,1,8.5,0,0.5,1.86,0,0.3,11.16
2,3/10/16 7:07,3/10/16 7:22,1,4.44,-74.01515961,40.71654129,1,N,-73.98274231,40.762500762939446,2,15.5,0,0.5,0,0,0.3,16.3
2,3/10/16 7:07,3/10/16 7:30,1,11.43,-73.91806793,40.765419006347656,1,N,-73.789711,40.67298126220703,2,33,0,0.5,0,0,0.3,33.8
2,3/10/16 7:07,3/10/16 7:15,5,1,-73.99602509,40.75871658325195,1,N,-73.98077393,40.75705337524414,1,7,0,0.5,1.95,0,0.3,9.75
2,3/10/16 7:07,3/10/16 7:13,1,1.37,-73.98664856,40.75933837890625,1,N,-73.98098755,40.774070739746094,2,6.5,0,0.5,0,0,0.3,7.3
2,3/10/16 7:07,3/10/16 7:15,3,2.38,-73.95274353,40.783485412597656,1,N,-73.97503662,40.75341797,1,9,0,0.5,2,0,0.3,11.8
2,3/10/16 7:07,3/10/16 7:11,1,0.73,-73.95843506,40.778316497802734,1,N,-73.95966339,40.77129364013672,1,5,0,0.5,1.45,0,0.3,7.25
2,3/10/16 7:07,3/10/16 7:12,1,0.79,-73.99033356,40.756107330322266,1,N,-73.98086548,40.75934219360352,1,5.5,0,0.5,1.26,0,0.3,7.56
2,3/10/16 7:07,3/10/16 7:22,1,1.91,-73.98806763,40.72818374633789,1,N,-74.00598907,40.70589065551758,1,11.5,0,0.5,3.08,0,0.3,15.38
2,3/10/16 7:07,3/10/16 7:15,1,2.31,-73.94994354,40.77195358276367,1,N,-73.97173309,40.750396728515625,1,9.5,0,0.5,0,0,0.3,10.3
2,3/10/16 7:07,3/10/16 7:09,1,0.49,-73.94476318,40.780311584472656,1,N,-73.94895935,40.773601531982415,2,3.5,0,0.5,0,0,0.3,4.3
2,3/10/16 7:07,3/10/16 7:11,1,1.07,-73.96199799,40.80044174194336,1,N,-73.97392273,40.79201126098633,1,5.5,0,0.5,1.26,0,0.3,7.56
2,3/10/16 7:07,3/10/16 7:12,1,1.33,-73.9822998,40.74002456665039,1,N,-73.97542572,40.75529098510742,1,6,0,0.5,1.7,0,0.3,8.5
2,3/10/16 7:07,3/10/16 7:11,1,1.42,-74.01773071,40.70938873291016,1,N,-74.0045166,40.70647048950195,1,6,0,0.5,1.36,0,0.3,8.16
2,3/10/16 7:07,3/10/16 7:33,1,4.09,-73.97668457,40.75152206420898,1,N,-73.99876404,40.714012145996094,1,18.5,0,0.5,4.82,0,0.3,24.12
2,3/10/16 7:07,3/10/16 7:25,1,4.14,-73.98742676,40.77595901489258,1,N,-74.01006317,40.721088409423835,1,16,0,0.5,2,0,0.3,18.8
2,3/10/16 7:07,3/10/16 7:26,1,6.94,-73.97806549,40.75496673583984,1,N,-74.01486206,40.714702606201165,1,22,0,0.5,4.56,0,0.3,27.36
2,3/10/16 7:07,3/10/16 7:10,1,0.92,-74.00424957,40.74686813354492,1,N,-74.00865173,40.73810958862305,1,5,0,0.5,1,0,0.3,6.8
2,3/10/16 7:07,3/10/16 7:15,1,1.4,-73.9858017,40.72288513183594,1,N,-73.99494171,40.73564147949219,1,7.5,0,0.5,1.66,0,0.3,9.96
2,3/10/16 7:07,3/10/16 7:14,1,2.36,-73.99581146,40.73315048217773,1,N,-73.98004913,40.76021957397461,1,8.5,0,0.5,1.86,0,0.3,11.16
2,3/10/16 7:07,3/10/16 7:15,2,1.56,-73.9855423,40.769241333007805,1,N,-73.98446655,40.75156021118164,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/16 7:07,3/10/16 7:15,5,2.3,-73.99739075,40.74166870117188,1,N,-74.01339722,40.71514892578125,1,9.5,0,0.5,2.06,0,0.3,12.36
2,3/10/16 7:07,3/10/16 7:20,2,2.19,-73.9813385,40.78073120117188,1,N,-73.97422028,40.75695037841797,1,11,0,0.5,1.5,0,0.3,13.3
2,3/10/16 7:07,3/10/16 7:23,1,3.87,-73.95278168,40.803340911865234,1,N,-73.99201965,40.76430130004882,2,14,0,0.5,0,0,0.3,14.8
2,3/10/16 7:07,3/10/16 7:13,1,1.13,-73.99880219,40.73992156982422,1,N,-73.98660278,40.74266815185546,1,6,0,0.5,1.36,0,0.3,8.16
2,3/10/16 7:07,3/10/16 7:14,1,1.19,-73.99138641,40.749210357666016,1,N,-73.97692871,40.75509643554688,2,7,0,0.5,0,0,0.3,7.8
2,3/10/16 7:07,3/10/16 7:13,1,1.22,-73.98137665,40.752811431884766,1,N,-73.97528839,40.75979995727539,1,6.5,0,0.5,1.82,0,0.3,9.12
2,3/10/16 7:07,3/10/16 7:14,1,1.5,-73.95368958,40.78805160522461,1,N,-73.93907166,40.80487060546875,1,7.5,0,0.5,2.08,0,0.3,10.38
2,3/10/16 7:07,3/10/16 7:18,1,1.03,-73.98345947,40.76500701904297,1,N,-73.98790741,40.76985549926758,1,7.5,0,0.5,2.49,0,0.3,10.79
2,3/10/16 7:07,3/10/16 7:10,1,0.85,-74.00624847,40.73366165161133,1,N,-74.00733948,40.74266815185546,2,4.5,0,0.5,0,0,0.3,5.3
2,3/10/16 7:07,3/10/16 7:29,1,4.94,-73.91226959,40.74596786499024,1,N,-73.96030426,40.77732849121094,2,19.5,0,0.5,0,0,0.3,20.3
2,3/10/16 7:07,3/10/16 7:13,1,1.15,-74.00466156,40.74877166748047,1,N,-73.98838043,40.74889755249024,2,6,0,0.5,0,0,0.3,6.8
2,3/10/16 7:07,3/10/16 7:12,2,1.15,-73.98287201,40.73890686035156,1,N,-73.98768616,40.750591278076165,1,6,0,0.5,1.36,0,0.3,8.16
2,3/10/16 7:07,3/10/16 7:20,3,2.77,-73.97502136,40.78274917602539,1,N,-73.97563171,40.75366973876953,2,11.5,0,0.5,0,0,0.3,12.3
2,3/10/16 7:07,3/10/16 7:19,3,2.72,-73.98881531,40.73104095458984,1,N,-73.9727478,40.761505126953125,1,11.5,0,0.5,2.46,0,0.3,14.76
2,3/10/16 7:07,3/10/16 7:09,1,0.41,-73.95759583,40.774051666259766,1,N,-73.95391083,40.77906036376953,2,3.5,0,0.5,0,0,0.3,4.3
2,3/10/16 7:07,3/10/16 7:15,1,1.47,-73.94926453,40.823066711425774,1,N,-73.95075226,40.80657196044922,2,7.5,0,0.5,0,0,0.3,8.3
2,3/10/16 7:07,3/10/16 7:10,1,0.75,-73.97936249,40.743839263916016,1,N,-73.97264862,40.75313949584961,1,4.5,0,0.5,0.5,0,0.3,5.8
2,3/10/16 7:07,3/10/16 7:16,1,1.62,-73.97126007,40.79787826538086,1,N,-73.95861053,40.78402328,1,8.5,0,0.5,1.86,0,0.3,11.16
2,3/10/16 7:07,3/10/16 7:12,1,0.88,-73.99180603,40.72942352294922,1,N,-74.00135803,40.73709487915039,1,5.5,0,0.5,2,0,0.3,8.3
2,3/10/16 7:07,3/10/16 7:23,5,4.84,-73.99093628,40.75048828,5,N,-74.03489685,40.72713088989258,1,50,0,0.5,12.7,0,0.3,63.5
2,3/10/16 7:07,3/10/16 7:09,5,0.49,-73.96304321,40.75697708129882,1,N,-73.97039032,40.75946044921875,1,3.5,0,0.5,0.86,0,0.3,5.16
2,3/10/16 7:07,3/10/16 7:09,1,0.3,-74.00637817,40.70582962036133,1,N,-74.01120758,40.703140258789055,1,3.5,0,0.5,0.86,0,0.3,5.16
2,3/10/16 7:07,3/10/16 8:16,1,17.49,-73.78924561,40.64341735839844,2,N,-73.99181366,40.75008773803711,2,52,0,0.5,0,5.54,0.3,58.34
2,3/10/16 7:07,3/10/16 7:15,2,1.96,-73.97659302,40.74388122558594,1,N,-73.99636078,40.72583008,2,8,0,0.5,0,0,0.3,8.8
2,3/10/16 7:07,3/10/16 7:15,5,1.16,-73.97949219,40.77145004272461,1,N,-73.97476959,40.76071548461913,1,7,0,0.5,1.2,0,0.3,9
2,3/10/16 7:07,3/10/16 7:13,1,1.63,-73.97985077,40.776180267333984,1,N,-73.96357727,40.77413558959961,1,7,0,0.5,1.56,0,0.3,9.36
2,3/10/16 7:07,3/10/16 7:11,6,1.02,-73.99677277,40.73731613,1,N,-73.98577118,40.74437332,1,5.5,0,0.5,1,0,0.3,7.3
2,3/10/16 7:07,3/10/16 7:25,1,3.17,-73.95301819,40.76689910888672,1,N,-73.99128723,40.74974060058594,1,14,0,0.5,2.96,0,0.3,17.76
2,3/10/16 7:07,3/10/16 7:31,2,11.15,-73.97376251,40.755176544189446,1,N,-73.86509705,40.77057647705078,2,32.5,0,0.5,0,5.54,0.3,38.84
2,3/10/16 7:07,3/10/16 7:12,1,1,-73.93955994,40.80514907836913,1,N,-73.94902802,40.793548583984375,1,5.5,0,0.5,1,0,0.3,7.3
2,3/10/16 7:07,3/10/16 7:44,1,12.59,-73.86629486,40.771183013916016,1,N,-73.97476196,40.75888442993164,1,39,0,0.5,9.07,5.54,0.3,54.41
2,3/10/16 7:07,3/10/16 7:20,1,2.67,-74.00669098,40.73128891,1,N,-73.97503662,40.741641998291016,2,11.5,0,0.5,0,0,0.3,12.3
2,3/10/16 7:07,3/10/16 7:12,2,1,-73.96524811,40.75933074951172,1,N,-73.9614563,40.76824951171875,1,5.5,0,0.5,1.26,0,0.3,7.56
2,3/10/16 7:07,3/10/16 7:11,1,0.83,-73.97894287,40.740631103515625,1,N,-73.98972321,40.73841094970703,1,5,0,0.5,1.16,0,0.3,6.96
2,3/10/16 7:07,3/10/16 7:12,1,0.53,-73.97688293,40.755908966064446,1,N,-73.9866333,40.76023864746094,2,5,0,0.5,0,0,0.3,5.8
2,3/10/16 7:07,3/10/16 8:08,1,18.04,-73.78180695,40.64484786987305,2,N,-73.98865509,40.728965759277344,2,52,0,0.5,0,5.54,0.3,58.34
2,3/10/16 7:07,3/10/16 7:21,1,3.28,-73.98577118,40.746768951416016,1,N,-74.01463318,40.71445083618164,1,12.5,0,0.5,1.5,0,0.3,14.8
2,3/10/16 7:07,3/10/16 7:13,4,2.05,-74.0045166,40.73793029785156,1,N,-73.98336792,40.75558090209961,1,7.5,0,0.5,1.66,0,0.3,9.96
2,3/10/16 7:07,3/10/16 7:14,1,0.94,-73.96192932,40.755619049072266,1,N,-73.97753906,40.758159637451165,2,6.5,0,0.5,0,0,0.3,7.3
2,3/10/16 7:07,3/10/16 7:10,5,0.72,-73.94300079,40.81669235229492,1,N,-73.94786835,40.823638916015625,1,4.5,0,0.5,0,0,0.3,5.3
2,3/10/16 7:07,3/10/16 7:13,2,1.18,-73.99365997,40.75187301635742,1,N,-73.98072052,40.75435256958008,1,6,0,0.5,1.7,0,0.3,8.5
2,3/10/16 7:07,3/10/16 7:19,1,1.57,-73.96914673,40.75398635864258,1,N,-73.99084473,40.75572967529297,1,9.5,0,0.5,2.06,0,0.3,12.36
2,3/10/16 7:07,3/10/16 7:18,1,4.85,-73.84340668,40.721412658691406,1,N,-73.86468506,40.770240783691406,1,15,0,0.5,0,0,0.3,15.8
2,3/10/16 7:07,3/10/16 7:13,3,0.56,-73.99121094,40.75542831420898,1,N,-73.98193359,40.75189971923828,1,5.5,0,0.5,1.2,0,0.3,7.5
2,3/10/16 7:07,3/10/16 7:11,1,0.42,-73.97464752,40.765033721923835,1,N,-73.96970367,40.76611328,1,4,0,0.5,1.44,0,0.3,6.24
2,3/10/16 7:07,3/10/16 7:15,5,1.4,-73.98673248,40.75126647949219,1,N,-73.97102356,40.7590332,1,7.5,0,0.5,1.66,0,0.3,9.96
2,3/10/16 7:07,3/10/16 7:18,2,2.58,-73.97418976,40.64440536499024,1,N,-73.95116425,40.66724777,1,10.5,0,0.5,1.5,0,0.3,12.8
2,3/10/16 7:07,3/10/16 7:18,1,2.89,-73.9848175,40.769561767578125,1,N,-73.97756958,40.75387954711913,1,11,0,0.5,3.54,0,0.3,15.34
2,3/10/16 7:07,3/10/16 7:19,1,2.55,-73.99247742,40.72434616088867,1,N,-73.97580719,40.75510025024414,1,11,0,0.5,2.36,0,0.3,14.16
2,3/10/16 7:07,3/10/16 7:12,1,0.61,-73.955513,40.76760101,1,N,-73.96389008,40.76795959472656,1,5,0,0.5,1.45,0,0.3,7.25
2,3/10/16 7:07,3/10/16 7:12,1,1.06,-73.9911499,40.75558853149414,1,N,-73.9776535,40.76036834716797,1,5.5,0,0.5,1.26,0,0.3,7.56
2,3/10/16 7:07,3/10/16 7:12,1,1.13,-73.99601746,40.72630692,1,N,-74.00715637,40.71463394165039,1,6,0,0.5,2.2,0,0.3,9
2,3/10/16 7:07,3/10/16 7:13,1,1.26,-73.98974609,40.73579788208008,1,N,-73.97745514,40.75097656,2,6.5,0,0.5,0,0,0.3,7.3
2,3/10/16 7:07,3/10/16 7:20,5,3.05,-73.99889374,40.744731903076165,1,N,-74.01410675,40.714168548583984,1,12,0,0.5,1.5,0,0.3,14.3
2,3/10/16 7:07,3/10/16 7:50,1,12.92,-73.99021149,40.68706512451172,1,N,-73.78357697,40.64369583129882,1,42.5,0,0.5,8.66,0,0.3,51.96
2,3/10/16 7:07,3/10/16 7:17,1,1.28,-73.98023987,40.73904037475586,1,N,-73.99152374,40.7487793,1,8.5,0,0.5,1,0,0.3,10.3
2,3/10/16 7:07,3/10/16 7:15,1,2.01,-73.97955322,40.77603149414063,1,N,-73.95697784,40.78340911865234,1,8.5,0,0.5,0.93,0,0.3,10.23
2,3/10/16 7:07,3/10/16 7:28,1,5.54,-73.98087311,40.78459930419922,1,N,-73.99835968,40.723270416259766,1,19,0,0.5,2.2,0,0.3,22
2,3/10/16 7:07,3/10/16 7:10,3,0.86,-73.97619629,40.744659423828125,1,N,-73.98403931,40.73360824584961,1,5,0,0.5,1,0,0.3,6.8
2,3/10/16 7:07,3/10/16 7:10,1,0.54,-73.97737885,40.75585174560546,1,N,-73.97226715,40.76242065429688,1,4,0,0.5,1.44,0,0.3,6.24
2,3/10/16 7:07,3/10/16 7:10,6,0.48,-74.00785828,40.71548080444336,1,N,-74.0092926,40.72071075439453,1,4,0,0.5,0.96,0,0.3,5.76
2,3/10/16 7:07,3/10/16 7:32,1,15.18,-73.95033264,40.74158859,2,N,-73.77632904,40.64569854736328,1,52,0,0.5,11.67,5.54,0.3,70.01
2,3/10/16 7:07,3/10/16 7:12,1,1.04,-73.98091125,40.78176117,1,N,-73.98728943,40.77030944824219,1,5.5,0,0.5,1.26,0,0.3,7.56
2,3/10/16 7:07,3/10/16 7:27,3,3.14,-73.97394562,40.79216384887695,1,N,-73.9778595,40.75714111328125,2,15.5,0,0.5,0,0,0.3,16.3
2,3/10/16 7:07,3/10/16 7:28,1,3.13,-73.97785187,40.76098251342773,1,N,-73.94597626,40.78163146972656,1,15.5,0,0.5,4.89,0,0.3,21.19
2,3/10/16 7:07,3/10/16 7:20,1,2.94,-73.99388885,40.75157928466797,1,N,-73.95932007,40.769309997558594,1,11.5,0,0.5,1,0,0.3,13.3
2,3/10/16 7:07,3/10/16 7:26,2,4.79,-73.97124481,40.79698181152344,1,N,-73.99464417,40.750335693359375,1,18,0,0.5,4.7,0,0.3,23.5
2,3/10/16 7:07,3/10/16 7:27,1,2.53,-73.99005127,40.75591659545898,1,N,-73.97711182,40.73638534545898,2,14.5,0,0.5,0,0,0.3,15.3
2,3/10/16 7:07,3/10/16 7:11,3,0.73,-73.96605682,40.758346557617195,1,N,-73.97003174,40.76454162597656,1,4.5,0,0.5,1.06,0,0.3,6.36
2,3/10/16 7:07,3/10/16 7:21,2,2.02,-73.94136047,40.78771973,1,N,-73.9630127,40.80406951904297,1,10.5,0,0.5,0,0,0.3,11.3
2,3/10/16 7:07,3/10/16 7:14,5,1.15,-73.95558929,40.777000427246094,1,N,-73.95558929,40.765979766845696,2,6.5,0,0.5,0,0,0.3,7.3
2,3/10/16 7:07,3/10/16 7:17,5,1.65,-73.96071625,40.77515411376953,1,N,-73.97476959,40.75583267211913,1,9,0,0.5,1.5,0,0.3,11.3
2,3/10/16 7:07,3/10/16 7:15,1,1.74,-73.95775604,40.769878387451165,1,N,-73.97483063,40.752567291259766,2,8,0,0.5,0,0,0.3,8.8
2,3/10/16 7:07,3/10/16 7:19,1,2.69,-73.98946381,40.747657775878906,1,N,-74.00079346,40.71794128417969,1,11,0,0.5,2.95,0,0.3,14.75
2,3/10/16 7:07,3/10/16 7:28,1,4.21,-73.99401855,40.751258850097656,1,N,-73.95349121,40.80176162719727,1,17,0,0.5,3.56,0,0.3,21.36
2,3/10/16 7:07,3/10/16 7:18,1,2.17,-73.99329376,40.73647689819336,1,N,-73.97569275,40.75480270385742,1,10,0,0.5,1.5,0,0.3,12.3
2,3/10/16 7:07,3/10/16 7:22,1,2.01,-73.98322296,40.76340866088867,1,N,-73.95521545,40.76588058,1,10.5,0,0.5,2.26,0,0.3,13.56
2,3/10/16 7:07,3/10/16 7:11,1,0.67,-74.00280762,40.70663070678711,1,N,-74.01109314,40.70354843139648,2,5,0,0.5,0,0,0.3,5.8
2,3/10/16 7:07,3/10/16 7:28,1,6.38,-73.97116852,40.782901763916016,1,N,-74.01410675,40.71413040161133,1,21.5,0,0.5,4.46,0,0.3,26.76
2,3/10/16 7:07,3/10/16 7:11,1,1.08,-73.98162079,40.77362823486328,1,N,-73.98158264,40.76155853271485,1,5.5,0,0.5,1.26,0,0.3,7.56
2,3/10/16 7:07,3/10/16 7:10,5,0.61,-73.96372223,40.769561767578125,1,N,-73.96839905,40.76179122924805,1,4.5,0,0.5,1.06,0,0.3,6.36
2,3/10/16 7:07,3/10/16 7:43,1,7.4,-74.00802612,40.722949981689446,1,N,-73.96320343,40.80916595458984,1,28.5,0,0.5,8.71,5.54,0.3,43.55
2,3/10/16 7:07,3/10/16 7:12,1,0.5,-73.98555756,40.75283050537109,1,N,-73.99150848,40.74988937,2,4.5,0,0.5,0,0,0.3,5.3
2,3/10/16 7:07,3/10/16 7:18,5,2.38,-73.95871735,40.763771057128906,1,N,-73.95167542,40.790672302246094,1,9.5,0,0.5,2.06,0,0.3,12.36
2,3/10/16 7:07,3/10/16 7:15,3,1.29,-73.9604187,40.77577972412109,1,N,-73.97956085,40.78376007080078,1,7.5,0,0.5,1,0,0.3,9.3
2,3/10/16 7:07,3/10/16 7:19,1,1.41,-73.99197388,40.75408935546875,1,N,-73.9759903,40.760150909423835,2,9,0,0.5,0,0,0.3,9.8
2,3/10/16 7:07,3/10/16 7:13,5,1.34,-73.97009277,40.789546966552734,1,N,-73.95603943,40.77977752685546,1,6.5,0,0.5,1.46,0,0.3,8.76
2,3/10/16 7:07,3/10/16 7:14,1,1.47,-73.95644379,40.77824020385742,1,N,-73.96350861,40.76200866699219,2,7,0,0.5,0,0,0.3,7.8
2,3/10/16 7:07,3/10/16 7:35,1,7.45,-73.99671936,40.69350814819336,1,N,-73.97471619,40.76045989990234,1,24,0,0.5,2,0,0.3,26.8
2,3/10/16 7:08,3/10/16 7:22,1,5.59,-74.0123291,40.70143127441406,1,N,-73.97142792,40.75841141,2,17.5,0,0.5,0,0,0.3,18.3
2,3/10/16 7:08,3/10/16 7:13,2,1.43,-73.98741913,40.77064895629882,1,N,-73.98739624,40.756290435791016,1,6.5,0,0.5,0.7,0,0.3,8
2,3/10/16 7:08,3/10/16 7:15,1,2.04,-73.98516846,40.73598861694336,1,N,-73.97395325,40.76007080078125,1,8.5,0,0.5,1,0,0.3,10.3
2,3/10/16 7:08,3/10/16 7:12,6,1.36,-73.96192169,40.77088547,1,N,-73.97234344,40.75497817993164,1,6,0,0.5,1.02,0,0.3,7.82
2,3/10/16 7:08,3/10/16 7:16,6,1.59,-73.99105835,40.75067901611328,1,N,-73.97251129,40.74655151367188,2,7.5,0,0.5,0,0,0.3,8.3
2,3/10/16 7:08,3/10/16 7:11,1,0.94,-73.99020386,40.772064208984375,1,N,-73.98757935,40.76294708251953,1,4.5,0,0.5,0.7,0,0.3,6
2,3/10/16 7:08,3/10/16 7:28,5,3.62,-73.9489975,40.774120330810554,1,N,-73.9913559,40.75047684,1,16,0,0.5,4.2,0,0.3,21
2,3/10/16 7:08,3/10/16 7:21,1,2.53,-74.00639343,40.73863983154297,1,N,-73.97830963,40.75118637084961,1,11.5,0,0.5,2,0,0.3,14.3
2,3/10/16 7:08,3/10/16 7:14,1,1.6,-73.96408081,40.79271317,1,N,-73.95541382,40.77770614624024,1,7,0,0.5,1,0,0.3,8.8
2,3/10/16 7:08,3/10/16 7:12,2,0.72,-73.95330811,40.771270751953125,1,N,-73.94827271,40.774070739746094,2,4.5,0,0.5,0,0,0.3,5.3
2,3/10/16 7:08,3/10/16 7:13,6,0.77,-73.93973541,40.79426956176758,1,N,-73.95005798,40.78710174560546,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:08,3/10/16 7:12,2,1.12,-73.96115875,40.768848419189446,1,N,-73.95263672,40.78230285644531,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:08,3/10/16 7:12,5,1.3,-73.9887619,40.74860382080078,1,N,-73.97774506,40.76197052001953,1,6,0,0.5,0.7,0,0.3,7.5
2,3/10/16 7:08,3/10/16 7:22,2,2.44,-73.98932648,40.688358306884766,1,N,-74.00363159,40.707969665527344,2,11.5,0,0.5,0,0,0.3,12.3
2,3/10/16 7:08,3/10/16 7:23,1,3.38,-73.98062134,40.753231048583984,1,N,-74.00997162,40.72085189819336,2,13.5,0,0.5,0,0,0.3,14.3
2,3/10/16 7:08,3/10/16 7:22,2,1.62,-73.99942017,40.76129150390625,1,N,-73.97788239,40.76306915283203,1,10.5,0,0.5,2.26,0,0.3,13.56
2,3/10/16 7:08,3/10/16 7:12,6,0.8,-73.92576599,40.65811920166016,1,N,-73.93128204,40.66716384887695,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:08,3/10/16 7:14,1,1.51,-73.95748138,40.77431869506836,1,N,-73.97013092,40.75738906860352,1,7,0,0.5,1,0,0.3,8.8
2,3/10/16 7:08,3/10/16 7:44,1,10.17,-73.9827652,40.771759033203125,1,N,-73.87258148,40.774452209472656,1,35.5,0,0.5,10.89,0,0.3,47.19
2,3/10/16 7:08,3/10/16 7:16,1,1.23,-73.95372009,40.77866363525391,1,N,-73.95497131,40.76557540893555,1,7.5,0,0.5,1.5,0,0.3,9.8
2,3/10/16 7:08,3/10/16 7:38,1,4.19,-73.94895172,40.81338119506836,1,N,-73.95358276,40.76395034790039,2,21,0,0.5,0,0,0.3,21.8
2,3/10/16 7:08,3/10/16 7:21,2,4.84,-73.78222656,40.64488220214844,1,N,-73.78329468,40.668067932128906,1,16,0,0.5,0,0,0.3,16.8
2,3/10/16 7:08,3/10/16 7:17,1,1.8,-73.97917938,40.78195190429688,1,N,-73.9821167,40.76247024536133,1,8.5,0,0.5,1.86,0,0.3,11.16
2,3/10/16 7:08,3/10/16 7:20,1,3.38,-73.98648071,40.762149810791016,1,N,-73.96230316,40.80511093139648,1,12,0,0.5,1.8,0,0.3,14.6
2,3/10/16 7:08,3/10/16 7:22,1,2.28,-73.95600128,40.772018432617195,1,N,-73.98049164,40.75592803955078,1,12,0,0.5,2.56,0,0.3,15.36
2,3/10/16 7:08,3/10/16 7:24,1,3.54,-73.99506378,40.75510025024414,1,N,-74.01358795,40.71549987792969,1,14.5,0,0.5,3.06,0,0.3,18.36
2,3/10/16 7:08,3/10/16 7:18,1,2.09,-74.00461578,40.73764801025391,1,N,-73.98349762,40.76548004150391,2,9.5,0,0.5,0,0,0.3,10.3
2,3/10/16 7:08,3/10/16 7:16,1,1.95,-73.98801422,40.73924255371094,1,N,-73.97898102,40.76063156,1,8.5,0,0.5,1.86,0,0.3,11.16
2,3/10/16 7:08,3/10/16 7:14,1,2.08,-73.98644257,40.772010803222656,1,N,-74.00019836,40.75498962402344,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/16 7:08,3/10/16 7:12,1,1.3,-73.96656799,40.76169967651367,1,N,-73.95477295,40.77762985229492,1,6,0,0.5,1.36,0,0.3,8.16
2,3/10/16 7:08,3/10/16 7:14,1,0.9,-73.9782486,40.74560547,1,N,-73.9617157,40.80532836914063,2,6,0,0.5,0,0,0.3,6.8
2,3/10/16 7:08,3/10/16 7:25,1,2.66,-73.94817352,40.78268814086913,1,N,-73.98040771,40.76184082,2,13.5,0,0.5,0,0,0.3,14.3
2,3/10/16 7:08,3/10/16 7:11,1,0.53,-73.95676422,40.77906418,1,N,-73.95602417,40.78473663330078,1,4,0,0.5,1.2,0,0.3,6
2,3/10/16 7:08,3/10/16 7:32,1,9.1,-73.95220947,40.78112030029297,1,N,-73.89302063,40.88891220092773,1,27,0,0.5,5,0,0.3,32.8
